word	local_natclass_trigrams	nonlocal_natclass_trigrams	length
p o m p ə g t ə ɮ tʰ	248177	3769924	10
p o m p ə g t u ɮ ʧ	249546	3805816	10
p o m	24725	24725	3
p o g ə j ə t	182490	1220150	7
p o g ə t	108083	335050	5
p o g ɮ ə x	159698	746524	6
p uu r ʧʰ	74592	129999	4
p uu m	20700	20700	3
p uu tʲ i s ə ŋ	157124	969498	7
p uu tʲ i ʧ	102465	310662	5
p u ʧʰ	28083	28083	3
p u x e gʲ i g	163977	1055187	7
p u x ə nʲ i	144078	646104	6
p u x n e r e	191037	1303967	7
p u tʰ e ɮ u tʲ i ŋ x	306361	4117304	10
p u tʰ e ɮ ʧʰ i g	239077	1971239	8
p u tʰ ə ɮ ʧʰ t ə t	271284	3028994	9
p u tʰ e j	110848	326071	5
p u tʰ ə g t ə x u n ə r	361823	7924027	12
p u tʰ e g t x u nʲ i g	310750	5376408	11
p u tʰ ə g t t ə g	235328	2675942	9
p u tʰ ə ɮ g u i tʰ s ə nʲ i	400217	9951803	13
p u tʰ ə ɮ g u i tʰ ə n	339771	5797352	11
p u tʰ ə ɮ g u i tʰ ɮ e	353979	6398576	11
p u tʰ s ə ŋ g u i	202131	2473383	9
p u tʰ s a i n t	180797	1596665	8
p u tʰ t ə g g u i	231546	2732664	9
p u s ə n t e	156963	1114411	7
p u s ə ɮ xʲ i g ə r	285601	4244028	10
p u s ə ɮ s ə ŋ	207089	1701483	8
p u s n e s e	158833	1111931	7
p u s ɮ ə x	149258	686272	6
p u s ɮ ə ɮ tʰ ə s	276686	3024338	9
p u s ɮ ə ɮ tʰ e	244718	2155023	8
p u s ɮ ə g t ə ŋ	235542	2551348	9
p u s ɮ ə w	139675	612450	6
p u s g u i ʧʰ u t e	285492	4205496	10
p u s g u i ʧʰ u t tʰ e	316151	5751192	11
p u r ə ŋ xʲ i	158458	1051378	7
p u r ə ɮ t u ɮ ʧ	305287	3377024	9
p u r ə ɮ t ə x u n ə r	407592	8731134	12
p u r x u ɮ e r	273800	2381136	8
p u r x ə x	162134	730600	6
p u r x ə w ʧʰ i ŋ	237605	2524709	9
p u r x ə w ʧʰ	185333	1162018	7
p u r tʰ g u ɮ ə xʲ i g	340731	5799164	11
p u r tʰ g u ɮ s nʲ i	282239	4016740	10
p u r tʰ g ə x t e	257124	3025314	9
p u r tʰ g ə t ə g	252932	2846108	9
p u r tʰ g ə w	171865	1085538	7
p u r t u ɮ ə ɮ tʰ	303918	3343788	9
p u r t e t	156138	706900	6
p u r t e g u i	230976	2037986	8
p u r tʲ i ŋ	140915	572170	6
p u ɮ u rʲ i ŋ	218096	1213694	7
p u ɮ ə x ə ŋ	199356	1154670	7
p u ɮ e r	138269	404854	5
p u ɮ ə g ɮ ə ŋ	231361	1869299	8
p u ɮ ə gʲ i ŋ	165040	977598	7
p u ɮ tʰ ə r ə n	250527	2059867	8
p u ɮ tʰ r ə x	208088	1327280	7
p u ɮʲ i ŋ x nʲ i	191311	1701611	8
p u ɮ g u i	146298	686272	6
p u ɮ g e r e	211159	1408765	7
p u ɮ g ə m t	166389	1055155	7
p u ʧ s ə ŋ	122507	535642	6
p u ʧ ə g ʧʰ tʲ ə ŋ	242814	2609666	9
p u ʧ ə g ɮ e ɮ	243608	2179400	8
p u ʧ ə g ɮ ə x ə t	316276	4444328	10
p u ʧ ə g ɮ ə ŋ	218189	1785391	8
p u ʧ t ə g	137048	626020	6
p u t r ə x	156436	708436	6
p u g ə ʧ	99789	314718	5
p u g tʲ i ŋ x	139585	930606	7
pʲ a s ə ɮ ɢ a r a i	276793	3942612	10
pʲ a r ʊ	68376	121506	4
pʲ a ɮ χ a t	121638	569168	6
pʲ a ɮ ʊ n t	128964	569168	6
pʲ a ɮ ʊ ɢ a	128436	577714	6
pʲ a ɮ t ə r ə ŋ	231583	1828889	8
pʲ a ɮ t ə r ʧ ʊ ɮ ə χ	358715	5995019	11
p ee ɮ	31487	31487	3
p i x ʧ u ɮ ə ŋ	227225	1788415	8
p i r x ʃ e ɮ u tʲ i ŋ	353676	5642514	11
p i r x ʃ e ɮʲ i ŋ	278226	2830066	9
p i r x ʃ e ɮ t	235590	1994824	8
p i r tʰ ə g ʧʰ ə ŋ	242979	2582235	9
p i ɮ e r	129093	377438	5
p i ɮ ə n ʧʰ ɮ ə x	266511	2995288	9
p i ɮ ə g ɮ ə n	229326	1901276	8
p i ɮ ə g ɮ ə ŋ	222481	1785391	8
p i ɮ ʧʰ e r e s	261738	2130678	8
p i ɮ ʧʰ ə x	153846	688352	6
p i ɮ ʧʰ ə r tʰ	202538	1261576	7
p i ɮ ʧʰ t ə g	177341	1120063	7
p i ɮ tʰ r ə gʲ i g	243446	2671398	9
p i ɮ tʰ g ə ɮ g u i	290339	4170012	10
p i ɮ tʰ g ə g t ə g u i	341843	7345185	12
p i ɮ t ə x ə t	229252	1951566	8
p i ɮ t ə xʲ i ŋ	201193	1607248	8
p i ɮ t ə x t e	223972	1994824	8
p i ɮ t ə w	138195	595114	6
p i ɮ t m ə ɮʲ i ŋ	241036	2544436	9
p i ɮ t ɮ e	153106	729040	6
p i ɮ g ə t ə ŋ	204129	1663969	8
p i ɮ g ə t ə ʧ	216746	1905980	8
p ee s p ə ɮ ʧʰ ə ŋ	222740	2436360	9
p ee s p ə ɮ	105524	580812	6
p ee ɮʲ i ŋ	114718	290322	5
p x g u i	92829	292606	5
p ʊ ʦʰ ʧʰ ə x ɮ o	233112	2129254	8
p ʊ ʦʰ ɮ ə ʧ	148996	667228	6
p ʊ ʦʰ t ə g g u i	221705	2595000	9
p ʊ ʦʰ ə ɮ tʰ g u i g e r	366287	7926755	12
p ʊ ʦʰ a	57288	105864	4
p ʊ χ ə n t	111402	514796	6
p ʊ χ ə ŋ	75438	222044	5
p ʊ χ ə m t ʊ ɮ ʧ	210829	2480632	9
p ʊ xʲ ə m t ə x g u i	288578	5192926	11
p ʊ χ a	49896	95436	4
p ʊʊ j	22080	22080	3
p ʊʊ ʧʰ i ŋ	83094	228481	5
p ʊʊ χ ə g	80811	254444	5
p ʊʊ χ a s	74223	236048	5
p ʊʊ s ə n	84651	254444	5
p ʊʊ s n a s	98078	475646	6
p ʊʊ r ə ɮ tʰ a s	235197	1906176	8
p ʊʊ n a s	74223	236048	5
p ʊʊ ɮ ɢ ə χ ə g	185518	1648002	8
p ʊʊ ɮ ɢ ə n	119584	547592	6
p ʊʊ ɮ ɢ ə w ə ɮ	189810	1789218	8
p ʊʊ t ʊ ɮ t ə g	206956	1757673	8
p ʊʊ t ʊ ɮ ə χ	175543	1074184	7
p ʊʊ t ə ɮ ʦʰ ə ʧ	224688	1929169	8
p ʊʊ t ə ɮ ʦʰ a ŋ	204755	1607614	8
p ʊʊ t ə ɮ ɮ ə ŋ	233383	1807526	8
p ʊʊ t ə ɮ a s	182545	1105092	7
p ʊʊ t ə g g u i	190426	1715571	8
p ʊʊ ɢ t ə ʧ	112601	550424	6
p ʊ tʰ e ɮ	111648	345148	5
p ʊ tʰ ʦʰ ə χ ə ʧ	194627	1756129	8
p ʊ tʰ ə ŋ	89408	246429	5
p ʊ s t ə ɴ χ a	151755	1402855	8
p ʊ s ə t ə g	166385	1060179	7
p ʊ r ə ŋ	103378	270814	5
p ʊ r ʊ tʰ t ə g	210151	1799775	8
p ʊ r ʊ tʰ g ə ʧ e	255436	2966816	9
p ʊ r ʊ tʰ ɢ ə t ə g	271212	3832836	10
p ʊ r ʊ gʲ i ŋ	144276	876382	7
p ʊ rʲ i ŋ	105534	269566	5
p ʊ r ɢ ə s ə ŋ	186628	1562784	8
p ʊ r ə n tʰ ə g	208495	1795191	8
p ʊ ɮ ʃ ə n t	170311	1059535	7
p ʊ ɮ ʧʰ ə r χ a i ɢ a	314691	5374522	11
p ʊ ɮ ʊ	68376	121506	4
p ʊ ɮ tʰ t ə g	173826	1105092	7
p ʊ ɮ tʰ ə ŋ	137011	563038	6
p ʊ ɮ ɢ ə ŋ	116587	508246	6
p ʊ ɮ ɢ ə n	121397	556506	6
p ʊ ɮ ɢ a r	123321	614418	6
p ʊ ɮ a ʦʰ ə ɮ t ə ʧ	309246	4368248	10
p ʊ ɮ a t	106227	304406	5
p ʊ ɮ a ɢ ʧʰ	128436	577714	6
p ʊ i tʰ a i	129591	600270	6
p ʊ i ɮ a	105633	316206	5
p ʊ i ɢ a r a	153714	1046050	7
p ʊ ʦ ə r ɮ ə χ ə g	311371	4242408	10
p ʊ ʧ ə ɢ n ə n	176007	1551399	8
p ʊ t r ə ɢ	139413	595114	6
p ʊ tʲ ə ɮ s ə ŋ	213525	1704443	8
p ʊ t tʲ ə s tʰ	164884	1048268	7
p ʊ t tʲ ə ʦ m ə ŋ	213761	2316889	9
p ʊ t t ə gʲ i ŋ	168149	1401423	8
p ʊ t gʲ i g	98604	482628	6
p ʊ t ə χ t a	150939	1004563	7
p ʊ t ə χ	92349	270122	5
p ʊ t ə r s ə ŋ	206827	1663969	8
p ʊ t a n a s	140151	924997	7
p ʊ t a t	89001	272210	5
p ʊ ɢ ʊ i	76362	255222	5
p ʊ ɢ t	46332	88399	4
p r i n t u tʲ i ŋ	221742	2396194	9
p r i n tʲ i g	151437	1003951	7
p r ɔ ʃ ə r	171384	794948	6
p r a χ m ə ŋ	128650	848278	7
p ɔ ʃ ə ɢ ɮ ə ɢ ʧʰ	244610	2804223	9
p ɔ χ ə r t ʊ ɮ ʧ	261817	3050624	9
p ɔ χ ə r t ʊ ɮ ə ɢ ʧʰ	334041	5833566	11
p ɔ χ ə r t ə χ	219230	1894388	8
p ɔ tʰʲ i ŋ	96704	264377	5
p ɔ tʰ ɢ ə ŋ	116236	530983	6
p ɔ tʰ ɢ	64288	107942	4
p ɔ s ə χ ə g	166245	1111351	7
p ɔ s ə χ ɔ	141270	699140	6
p ɔ s ɔ ɢ ɔ r ɔ	252355	2332039	8
p ɔ s ə ɢ ʧʰ t ə t	230990	2723394	9
p ɔ s ɮ ə ɢ ʊ t ə g	276093	4006000	10
p ɔ s ɢ ə χ ə r	186059	1826985	8
p ɔ s ɢ ə n t	143102	981682	7
p ɔ s ɢ ə ɮ tʰ ə n t	272306	3892738	10
p ɔ r χ ə ŋ	134791	584722	6
p ɔ r ə χ ɔ i t ə ʧ	323118	4674552	10
p ɔ r ɔ n ɔ s	215537	1362807	7
p ɔ r ɔ ʧ ʊ ɮ ə ɢ ʧʰ	344608	4715148	10
p ɔ r ɔ g u i	220483	1405441	7
p ɔ r ɮ ʊ ɮ s ə n	285455	3109464	9
p ɔ r ɮ ʊ ɮ t ə g	294927	3240384	9
p ɔ r ɮ ʊ ɮ ə χ ə t	331446	4678808	10
p ɔ r ɮ ʊ ɮ ə ɮ tʰ a	360084	4983396	10
p ɔ r ɮ ʊ ɮ ə ɢ ʧʰ	293891	3204714	9
p ɔ r ɮ ə g t ʧ e	284201	3303000	9
p ɔ r ʧ ə ɢ ə ŋ	218633	1798824	8
p ɔ r wʲ i	108817	323542	5
p ɔɔ n	24219	24219	3
p ɔɔ m tʰ ɔ r	134969	689270	6
p ɔɔ ɮ ʧʰ ʊ t	154860	686840	6
p ɔɔ ɮ ʧʰ ɮ ə ɮ ə ŋ	302586	3133712	9
p ɔɔ ɮ ʊ t ə ŋ	181744	1093822	7
p ɔɔ ɮ ʊ t	118659	338690	5
p ɔɔ ɮ tʰ ə g	157509	695558	6
p ɔɔ ɮ tʰ tʰ ɔ i	202533	1340102	7
p ɔɔ t ɮ ə ŋ	145097	607270	6
p ɔɔ ɢ t ə ŋ	109812	506950	6
p ɔɔ w ə g	88738	283340	5
p ɔɔ w ɔ	64896	126191	4
p ɔ m p	47150	82064	4
p ɔ ɮʲ ʧʰ ə χ ɔ t	252440	2215162	8
p ɔ ɮʲ ʧʰ ə χ ə n	241100	2025314	8
p ɔ ɮʲ ʧʰ ə χ ɮ ɔ	255086	2366032	8
p ɔ ɮʲ ʧʰ ə χ t ə g	272365	3043296	9
p ɔ ɮʲ ʧʰ ə χ	177164	744284	6
p ɔ ɮʲ s n ə g	177457	1168563	7
p ɔ ɮ ʧʰ ʊ ɮ	165538	772848	6
p ɔ ɮ ʧʰ ə χ w ɔ	217852	2000977	8
p ɔ ɮ ʧʰ ə x wʲ i	232792	1989312	8
p ɔ ɮ ʦʰ ɢ ɔ χ	173568	1151362	7
p ɔ ɮ ʦʰ g ɔ ʧ e	244044	2220106	8
p ɔ ɮ χ	75850	124288	4
p ɔ ɮ tʰ ɔ i m	209100	1248424	7
p ɔ ɮ s n ɔ s ɔ	220810	2067652	8
p ɔ ɮ s n ɔ r ɔ	243114	2262092	8
p ɔ ɮ ə x ə r g u i	341362	4851408	10
p ɔ ɮ ə xʲ i g	197430	1223270	7
p ɔ ɮ ə x g u i g e r	357003	6493557	11
p ɔ ɮ ə r ə ŋ	222444	1277710	7
p ɔ ɮ ə ɔ t	194176	840252	6
p ɔ ɮ ɔ g u i m	251008	2024466	8
p ɔ ɮ ɔ ɢ ʊ i	200022	1282850	7
p ɔ ɮ ə m ʧ tʰ ɔ i ɢ ə r	371280	8203086	12
p ɔ ɮ ə ɮ g u i g e r	371063	6703529	11
p ɔ ɮ ə w s r ʊ ɮ ʧʰ ə χ s ə ŋ	462981	15276590	15
p ɔ ɮ ə w s r ʊ ɮ ə ɮ tʰ ə ŋ	472490	13244719	14
p ɔ ɮ ə w s r ʊ ɮ ə ɢ ʧʰ	375513	7846764	12
p ɔ ɮ ə w s r ə g u i	336922	6028998	11
p ɔ ɮ ə w s r ə ɮ ə r	374070	6645310	11
p ɔ ɮ n ə ɔ	153772	789428	6
p ɔ ɮʲ ə χ ɔ r	223737	1508527	7
p ɔ ɮʲ ʊ ɮ s ə ŋ	242913	1950183	8
p ɔ ɮʲ ʊ ɮ ʧ e	232109	1515719	7
p ɔ ɮʲ ʊ ɮ ʧ	184490	817112	6
p ɔ ɮʲ ʊ ɮ a t	222341	1372415	7
p ɔ ɮʲ ɔ r ɔ i	282039	1706049	7
p ɔ ɮʲ ə ŋ	134234	334586	5
p ɔ ɮ ʦ ə χ	159211	692462	6
p ɔ ɮ ʦ ɮ ə g	210752	1321968	7
p ɔ ɮ ʧ i n ɔ	191179	1300763	7
p ɔ ɮ t ə ɢ tʰ	184963	1173402	7
p ɔ ɮ t ə ɢ s ə ŋ	233581	2569703	9
p ɔ ɮ t ə g g u i g	290672	4123240	10
p ɔ ɮ t ɢ ɔ s	175700	1184066	7
p ɔ ɮ t gʲ i ŋ	154318	948374	7
p ɔ ɮ ɢ ə m ʧ ɮ ə ŋ	270322	3801694	10
p ɔ ɮ ɢ ə m ʧ ɮ ə ɮ ə g	381211	8022205	12
p ɔ ɮ g ə nʲ i g	212864	1855178	8
p ɔ ɢ s tʰ	79560	267065	5
p ɔ ɢ s ɔ r	130339	687570	6
p ɔ i r ə g	166058	726440	6
p ɔ i ɢ ə tʰ ɮ ə s ə ŋ	319451	5440050	11
p ɔ i ɢ ə tʰ ɮ ə ʧ	261620	3049419	9
p ɔ i ʧ ʊ ɮ ə χ	234138	1989312	8
p ɔ j ə wʲ ə g	169704	1126910	7
p ɔ tʲ s ə t w a	195448	1749109	8
p ɔ t tʰ ɔ i	153873	736286	6
p ɔ t ə ʦʰ ɢ ə t ə g	276985	4007044	10
p ɔ t ə x g u i g e r	334917	6185919	11
p ɔ t ɔ ʧʰ	123287	374366	5
p ɔ t ɔ s ɔ i	206189	1367007	7
p ɔ t ə ɴ ɢ ɔ	146110	1069602	7
p ɔ t ə ɮ ʦʰ ə χ	234546	1986952	8
p ɔ t ə ɮ ʦʰ ə r ɔ i	352206	5019640	10
p ɔ t ə ɮ ʦʰ ə ŋ	228811	1867127	8
p ɔ t ə ɮ tʰ ɔ i ɢ ə r	356865	6485856	11
p ɔ t ə ɢ t ʊ ɮ ʧ	240646	2840286	9
p ɔ t ə g t ə x g u i	320127	5794871	11
p ɔ t ɮ ə ɴ χ ɔ	195149	1859487	8
p ɔ t ɮ ə ɢ ʃ r ə ŋ	286494	3954562	10
p ɔ t ɮ ə ɢ ə ʃ ə r ʧʰ	349764	6234046	11
p ɔ t ɮ ə ɢ ə ʃ ə r ə ŋ	385358	7833272	12
p ɔ t ɮʲ i g	162524	702356	6
p ɔ tʲ ə s ɔ	160582	768560	6
p ɔ tʲ ə g u i	191699	1272953	7
p ɔ t ʧ i n ʊ	163741	1086481	7
p ɔ t ʧ i n	134338	603592	6
p ɔ t tʲ i ŋ	128893	552162	6
p ɔ ɢ ə n ə tʰ ɔ i	250705	2978609	9
p ɔ ɢ ə n ə s ə χ	224540	2603046	9
p ɔ ɢ t ə ŋ	112620	522252	6
p ɮ ɔ ɢ tʰ	108445	310961	5
p ɮ ɔ ɢ ʧʰ ə t ə t	257104	2957178	9
p ɮ ɔ ɢ ʧʰ ə t t ɔ	254066	3074070	9
p ɮ ɔ ɢ ʧʰ t ə g	207223	1831617	8
p ɮ ɔ ɢ ʧʰ t ɔ	178052	1249474	7
p ɮ ɔ ɢ ʊ t ə ŋ	199194	1676532	8
p ɮ ɔ ɢ ʊ t a	169868	1128770	7
p ɮ ɔ g nʲ i	141118	642200	6
pʲ a s ə ŋ	81026	231798	5
pʲ i ʃ u r x e t	236512	1994824	8
pʲ i ʃ ə r ʧʰ	148996	667228	6
pʲ i ʃ r ə ɮ g u i	269283	2997184	9
pʲ i ʃ r ə g ʧʰ	178929	1120063	7
pʲ i ʧʰ u ɮ ə x	206347	1278169	7
pʲ i ʧʰ e ʧʰ e r	207801	1342569	7
pʲ i ʧʰ e s tʰ	141033	616262	6
pʲ i ʧʰ e ɮ	115137	351606	5
pʲ i ʧʰ ʧʰ ə x e r	236808	2088356	8
pʲ i ʧʰ ʧʰ ə x	141570	648120	6
pʲ i ʧʰ s ə n t e	184620	1732332	8
pʲ i ʧʰ m e r g u i	237479	2754016	9
pʲ i ʧʰ ɮ ə g u t ə t	301178	4209656	10
pʲ i ʧʰ ɮ ə g ə n t	249859	2702264	9
pʲ i ʧʰ ə ʦʰ g e ʧ	208838	1862010	8
pʲ i ʧʰ ə x e s e	234684	2038018	8
pʲ i ʧʰ ə x s ə ŋ	200057	1626391	8
pʲ i ʧʰ ə ɮ ʦʰ ə ʧ	233246	1997152	8
pʲ i ʧʰ ə ɮ tʰ	154325	677790	6
pʲ i ʧʰ ə g e	142596	665212	6
pʲ i ʧʰ ə gʲ ə ŋ	150440	925870	7
pʲ i ʧʰ ə g t s ə n ə r	296243	5420007	11
pʲ i ʧʰ g e r e	192075	1273573	7
pʲ i ʧʰ w ə r u t	213793	1837601	8
pʲ i tʰ u m ʧ ɮ ə x	244364	2786570	9
pʲ i tʰ u m ʧ ə ɮ ʧ	244364	2786570	9
pʲ i s ə x	92829	292606	5
pʲ j ɔɔ tʰʲ ə x n ə ɮ ə gʲ i	367898	7502026	12
pʲ i ɮ ə g t ə ŋ	204721	1663969	8
pʲ i ɮʲ ə tʰ nʲ i	194684	1193408	7
pʲ i ɮ g e	105339	325774	5
pʲ ii t	22816	22816	3
pʲ ii g	21344	21344	3
pʲ i ʦ nʲ ə s ə s	191183	1674233	8
pʲ i ʦ nʲ ə s i ŋ x ə ŋ	254510	4413222	11
pʲ i ʦ t e	95712	309250	5
pʲ i ʦ ə t	100064	298692	5
pʲ i j e n t	125613	558510	6
pʲ i j ə tʰ n u t	189825	1694134	8
pʲ i j ə ɮ u ɮ ə g u i g ə s	469175	13283758	14
pʲ i j ə ɮ u ɮ ə x t e	375354	6451418	11
pʲ i j ə ɮ ə g u i	265934	2966318	9
pʲ i j ə ɮ ə x ə t	279328	3028524	9
pʲ i j ə ɮ ə g t ə ʃ g u i	394842	9881854	13
pʲ i j ə ɮ ə n	188086	1131838	7
pʲ i j ə ɮ t ə g	218611	1839977	8
pʲ i j ə i ŋ x	146850	944162	7
pʲ i j ə g u i	166700	1104774	7
pʲ i t ə r tʰ e	193803	1259632	7
pʲ i t n u s i ŋ	167553	1402855	8
pʲ i t n u s	111090	532920	6
pʲ i t n e r	122754	623540	6
pʲ i t nʲ i x	114444	553396	6
pʲ i p ɮʲ i	79695	275822	5
pʲ j aa tʰ ɮ ə ŋ	164614	969375	7
pʲ i tʰ a	59136	108471	4
p ɢ aa m	39936	73286	4
p ɢ	0	0	2
p a j ə s ə n	160262	1015902	7
p a j ə s ɢ ə ŋ	168550	1435062	8
p a j ə s ɢ ə ɮ ə n tʰ a i ɢ a r	454298	18064344	16
p a j ə s ɢ ə ɮ ə ɴ ɢ a r	335537	8709604	13
p a j ə s ɢ ə ɮ ə ŋ g	287357	4826786	11
p a j ə s ə w	159189	1001090	7
p a j ə r ʊ t	183498	1135678	7
p a j ə r ɮ ʊ ɮ ə n	323617	4321656	10
p a j ə r ɮ ʊ ɮ a t	319621	4328064	10
p a j ə r ɮ ə χ ə g	304673	4164232	10
p a j ə r ɮ ə x g u i	353180	6046954	11
p a j ə r ɮ ə s ə n a	343116	5748166	11
p a j ə r ɮ a	196300	1228390	7
p a j ə r a s	181056	1104774	7
p a j ə ʧ ʊ ɮ ə ɮ tʰ ə ŋ	386110	7559552	12
p a j ə ʧ ə ŋ	168069	996610	7
p a ʃ ɢ ə r	115543	595114	6
p a ʧʰ ʊ r a t	179421	1122575	7
p a χ ə r a t	173451	1088833	7
p a χ t ə χ	110052	514796	6
p a χ ə r χ ʊ ʃ tʰ a i	288294	5108920	11
p a χ ə r χ s ə ŋ	208934	2288342	9
p a χ ə r χ ə m	189324	1605790	8
p a χ ə r t ə ŋ	200535	1622739	8
p a χ ə r t a t	202426	1735276	8
p a tʰ ə ŋ	89408	246429	5
p a tʰ ɮ ʊ ɮ s ə ŋ	246325	2582235	9
p a tʰ ɮ ʊ ɮ a g u i	294129	4174188	10
p a tʰ ɮ ə χ ə g	210065	1795191	8
p a tʰ ʧ ə ɮ tʰ tʰ a i	293721	4101925	10
p a tʰ ɢ	51744	90614	4
p a tʰ ə tʰ ɢ ə χ	188790	1631194	8
p a tʰ ə ɮ s ə n	215541	1795191	8
p a tʰ ə ɮ s n a r	234646	2730840	9
p a tʰ ə ɮ ɢ a n	197674	1650914	8
p a tʰ ə ɮ ɢ a n ʊ t	254698	3620778	10
p a tʰ ə ɮ g a ʧ ʊ ɮ ʧ e	378001	8053629	12
p a tʰ ə ɮ g a ʧ ʊ ɮ a g u i	436609	12789018	14
p a tʰ ə ɮ ɢ a ɢ a r	256876	3793233	10
p a s s ə j nʲ i	173971	1558643	8
p a s ə m ʧ ɮ ə χ	227435	2530808	9
p a rʲ ʦʰ ə ʧ	157940	706452	6
p a rʲ ʦʰ a ɮ ə g ʧʰ i ŋ	328682	5359518	11
p a r ʦʰ ə t	143930	646624	6
p a r tʰ ə ɮ	154771	719518	6
p a r tʰ a tʰ a i	209715	1824248	8
p a r s n ə χ	148407	972897	7
p a r s n a r	151269	1058907	7
p a r ə n ʊ t	170811	1088833	7
p a r n a s	119856	550564	6
p a rʲ ə χ a	155106	662188	6
p a rʲ j ʊ ɮ ə g	233807	1967783	8
p a rʲ j ʊ ɮ ə χ a r	297003	4317544	10
p a rʲ j ʊ ɮ ə χ	231069	1921053	8
p a rʲ ə m tʰ ʊ t a r	279451	4085088	10
p a rʲ ə m tʰ ɮ ə ɮ ʊ t	355794	6033160	11
p a rʲ ə m tʰ ɮ a t	255228	2838876	9
p a rʲ ə m ɮ ə g	227256	1938222	8
p a rʲ ə m ʧ a n	206258	1725588	8
p a rʲ ə m ʧ a n t	233879	2582800	9
p a rʲ ə m ʧ a ɢ a	233483	2609102	9
p a rʲ ə ɮ t ə ŋ	247421	1911349	8
p a rʲ ə ɮ t a n ə g	307158	4199256	10
p a rʲ ə ɮ ɢ ə ʧʰ ə t	323271	4473792	10
p a rʲ ə ɮ ɢ a r	236395	2055531	8
p a rʲ ə ɮ a s	217895	1272953	7
p a rʲ ə ɢ ʧʰ ə t a s	289483	4010112	10
p a rʲ ə ɢ ʧʰ t ə g	250080	2780928	9
p a rʲ ə ɢ t s ə n	236052	2608326	9
p a rʲ ə ɢ t ə w	210088	1765152	8
p a rʲ i	75768	131934	4
p a r t ə m χ ə ŋ	208976	2286614	9
p a r ə x g u i m a	282414	3904016	10
p a r ə ɢ ʦʰ a ɮ ə ŋ	278420	3745940	10
p a r ə ɢ t ʊ ɮ ə χ ə ŋ	344206	6927288	12
p a r ə g t ʊ ɮ a g u i	360262	7636296	12
p a r ə ɢ t tʰ ə ɮ	244980	2873469	9
p a r ə ɢ t ə ʧ	206349	1837601	8
p a r a ɮ χ s ə ŋ	228068	2445080	9
p a pʰ tʰʲ ə s ə m	169839	1472127	8
p a n tʰ s ə ŋ	132003	840722	7
p a n n ə r	108486	566288	6
p a n ə n	80433	248754	5
p a ɴ ɢ ə ŋ	77902	390241	6
p a ŋ gʲ i g	76923	409386	6
p a nʲ a	53592	100650	4
p a n ʦ a r	116589	578470	6
p a ɮ ʧʰ ə ɢ tʰ a i	238387	2704655	9
p a ɮ tʰ a i	141075	638062	6
p a ɮ tʰ	67155	118675	4
p a ɮ r ə n	160876	664108	6
p a ɮ ə n	110223	302174	5
p a ɮ m ə ɢ t ə χ	207496	2395534	9
p a ɮ m ə ɢ t ə ʧ	214378	2557576	9
p a ɮ ɮ ə ŋ	154031	608698	6
p a ɮ ɮ ə χ	160876	664108	6
p a ɮ ɮ a t	156288	667228	6
p a ɮ ɢ ə ŋ	116587	508246	6
p a ɮʲ ə ŋ	114554	290322	5
p a ɮʲ ə tʰ a r	207868	1324688	7
p a ɮʲ ə tʰ	129724	356762	5
p a ɮ ɢ ə s ə g	194139	1709931	8
p a ɮ ɢ a t	118173	559362	6
p a ɮ p ʊ ɮ ʧ	152625	1054995	7
p a ɮ p ə t ə g	189736	1685970	8
p a ɮ ə r s ə ŋ	226921	1785391	8
p a ɮ a r	113553	339806	5
p a ɢ tʰʲ ə r	121782	604766	6
p a gʲ i	46200	90222	4
p a i ʃ ə n t a	186216	1656280	8
p a i ʧʰ ə χ ɮ a	204174	1819448	8
p a i ʧʰ ə χ a t	194832	1696514	8
p a i ʦʰ a g ʧʰ i ŋ	209352	2250960	9
p a i ʦʰ a g ʧʰ i g	216975	2439008	9
p a i χ n ʊ	102564	499392	6
p a i χ ɮ a r	165561	1118759	7
p a i xʲ i m a	142362	936630	7
p a i xʲ i g	119097	544314	6
p a i x g u i e	211002	1906012	8
p a i x g u i g e s	268914	3835208	10
p a i x g u i g e r	277962	4131464	10
p a i χ ɢ	77616	225696	5
p a i χ ə t t a	185656	1656280	8
p a i s o ŋ	125213	549498	6
p a i s ə m ʊ	149387	974613	7
p a i s i	88209	271854	5
p a i s ə n	121008	550564	6
p a i s	56628	100650	4
p a i r ʃ ʊ ɮ ʧ	219186	1909084	8
p a i r ʃ ə ɮ ə g	278423	2997184	9
p a i r ʊ t ə t	216892	1865050	8
p a i r n ʊ t	158895	1032653	7
p a i r ɮ ʊ ɮ ə χ tʰ a i	378339	7813025	12
p a i r ɮ ə ŋ	191288	1095646	7
p a i r ɮ ə ɮ ʊ t	294851	3122544	9
p a i r ɮ ə ɮ t a	292113	3122544	9
p a i r g u i	175859	1150641	7
p a i r ə ɮ t ə g	279311	2997184	9
p a i n ə ʃ ə t	196382	1735276	8
p a i n ə w	113391	522658	6
p a i m g u i	138431	974613	7
p a i ɮ e ʃ ə t	237982	1994824	8
p a i ɮ ʦʰ s ə ŋ	193323	1587365	8
p a i ɮ t ʧ e	180939	1212497	7
p a i ɮ t ə χ ə g	242533	2702264	9
p a i ɮ t a n tʰ a i	260535	3733584	10
p a i ɮ t	103191	304406	5
p a i ɮ ɢ ə j	161540	1058418	7
p a i ɮ g ə t ə g g u i	347058	7402364	12
p a i ɮ ɢ a ʧʰ	157146	1046050	7
p a i ɮ ə g	150218	646104	6
