word	local_natclass_trigrams	nonlocal_natclass_trigrams	length
d u kk oo z aa S	199695	1459946	7
e l z aa r k oo z aa S	319578	4960888	10
b i r k oo z aa S	237243	2277573	8
i s a bb i r k oo z aa S	358788	7120958	11
p a ll oo z aa S	180922	1299230	7
o ll oo z aa S	159175	815210	6
C o m oo z aa S	155724	1405086	7
s i p oo z aa S	197078	1619382	7
i r t oo z aa S	201080	1444510	7
S u g aa r z aa S	224096	2433800	8
b e S u g aa r z aa S	297698	4698550	10
r aa d i u m b e S u g aa r z aa S	423703	17796310	16
r O n t g e n b e S u g aa r z aa S	453518	22024498	17
k i S u g aa r z aa S	311328	5045166	10
n e u t r o n S u g aa r z aa S	404969	14409630	15
h OO S u g aa r z aa S	317344	5136080	10
h aa tt ee r S u g aa r z aa S	414963	11611263	13
m yy S o r S u g aa r z aa S	425867	11107861	13
o r z aa S	136022	445170	5
t o b o r z aa S	223225	2228655	8
t a g t o b o r z aa S	317235	6148776	11
v a d o r z aa S	226360	2295980	8
b e p o r z aa S	215909	2081057	8
O n b e p o r z aa S	253667	3889756	10
p oo d b e p o r z aa S	305499	5855224	11
m e g p o r z aa S	242155	2763619	9
O n m e g p o r z aa S	265297	4892504	11
s o r z aa S	181001	1044890	6
t u r z aa S	164171	864438	6
Z a l u z aa S	187136	1534534	7
C uu s oo Z a l u z aa S	384254	7874418	11
k e n u z aa S	147470	1188118	7
h uu z aa S	131054	459100	5
s a l o n k a h uu z aa S	315009	7925401	12
a l aa h uu z aa S	207179	1975929	8
f o g h uu z aa S	241928	2505036	8
u j h uu z aa S	192992	1367638	7
S a k h uu z aa S	245717	2622415	8
s aa l h uu z aa S	233321	2513147	8
k O t ee l h uu z aa S	297613	4856668	10
N ii l h uu z aa S	217613	1948930	8
S o d r o N h uu z aa S	306081	6409116	11
C OO h uu z aa S	218226	1778598	7
i d OO h uu z aa S	231587	2250136	8
z aa r h uu z aa S	232496	2488728	8
S o r S h uu z aa S	325352	4356852	9
aa t h uu z aa S	198394	1400630	7
s ee t h uu z aa S	245399	2626995	8
d r oo t h uu z aa S	269607	3476241	9
t a n uu z aa S	143732	1124662	7
i zz aa S	89300	187436	4
m aa Z aa S	106925	312346	5
r oo Z aa S	134279	451766	5
OO s i r oo Z aa S	249264	2546816	8
a r a p S	82625	319006	5
t O bb e S	130831	460802	5
S e b e S	101277	436246	5
s ee l S e b e S	226908	2490806	8
N ii l S e b e S	205986	1883709	8
v i ll aa m S e b e S	224636	3981960	10
Z e b e S	101277	436246	5
S o g Z e b e S	237107	2575321	8
Z ee m b e S	95256	675684	6
n e cc e S	125685	366882	5
S p i cc e S	186852	1085636	6
v i cc e S	155967	534154	5
p e r e c e S	190350	1367064	7
l ee c e S	138672	458874	5
k i l e n c e S	195303	2062729	8
n e D v e n k i l e n c e S	381213	11779066	14
t i z e n k i l e n c e S	347605	9948985	13
f e r e n c e S	194643	2103339	8
g e r i n c e S	193590	1994506	8
k u f e r c e S	253827	2527579	8
p e r c e S	174069	862866	6
ee r c e S	146448	458874	5
l i d ee r c e S	235902	2300314	8
g i CC e S	148862	491844	5
b e C e S	138915	449042	5
k e C e S	146853	498338	5
k O v e C e S	226875	1688041	7
m ee C e S	123039	350450	5
o l a j m ee C e S	203167	2637356	9
O r O k m ee C e S	233377	3056352	9
k i n C e S	142338	813036	6
l e p C e S	171828	873620	6
b i b i r C e S	236340	2248164	8
h aa r o m n e D e d e S	262539	6373937	12
e z r e d e S	180198	1389518	7
a l e z r e d e S	243459	3018739	9
v e z ee r e z r e d e S	368199	8844652	12
ee v e z r e d e S	257067	3270983	9
t i z e d e S	192868	1463606	7
ee f t i z e d e S	273228	3469501	9
ee d e S	67932	145341	4
n e g ee d e S	143208	1010966	7
f ee l ee d e S	158814	1311058	7
k e S e r ee d e S	245376	3237816	9
e z e r ee d e S	196803	2055392	8
b e s ee d e S	184680	1369290	7
p aa r b e s ee d e S	263451	4199456	10
m ee z ee d e S	167292	1140346	7
N e l d e S	122445	600750	6
S i l d e S	150957	918758	6
f O l d e S	150165	876390	6
m ee r f O l d e S	245568	2808910	9
h ee t m ee r f O l d e S	316443	7515033	12
z O l d e S	155280	934990	6
C e n d e S	109485	753326	6
r e n d e S	100413	600750	6
b e t yy r e n d e S	222429	3626488	10
r e b d e S	127683	712310	6
t ee b d e S	129357	734082	6
k i t ee b d e S	194317	2051691	8
C i b d e S	146221	914374	6
v e r d e S	138483	801558	6
ee r d e S	103734	366474	5
e m d ee e f e S	171477	1636041	8
C e r f e S	168750	1005280	6
i d e g e S	125766	700614	6
h e g e S	101898	393278	5
j e g e S	96390	353072	5
e l S OO d l e g e S	302798	4650136	10
k y l S OO d l e g e S	346853	6785308	11
v ee g l e g e S	194616	2071772	8
ee r d e m l e g e S	210114	3446680	10
n e m l e g e S	142857	1373171	8
S e m l e g e S	156195	1877493	8
p aa r CC e m l e g e S	266880	5291298	11
e D e t e m l e g e S	250884	5125938	11
s ii n l e g e S	163977	1950774	8
k y l O n l e g e S	229467	3914668	10
t ee N l e g e S	155493	1689763	8
i d OO l e g e S	191195	1939456	8
f y gg OO l e g e S	236517	3230189	9
e l OO l e g e S	187227	1871459	8
v i ss a m e n OO l e g e S	298062	8555496	13
m e r OO l e g e S	204156	2426164	9
k y l S OO l e g e S	307941	4950872	10
t e cc OO l e g e S	263292	3367636	9
h o zz aa v e t OO l e g e S	384458	10821960	13
ee r i n t OO l e g e S	251688	4985330	11
t e v OO l e g e S	235242	3071166	9
f O l O S l e g e S	309921	5120808	10
r ee s l e g e S	223857	2225491	8
k e z d e t l e g e S	323136	6406460	11
e S e t l e g e S	239274	3175034	9
t e t l e g e S	193671	2005001	8
n ee v l e g e S	189837	1768911	8
b ee j e g e S	144936	1123402	7
t O m e g e S	121892	1051306	7
v O r h e N e g e S	234213	3979744	10
l ee N e g e S	121230	997218	7
s OO N e g e S	135384	1257162	7
v O r N e g e S	167301	1857131	8
S e r e g e S	164160	1405210	7
O r e g e S	125847	712310	6
y r e g e S	125847	712310	6
s e g e S	111078	460288	5
r ee s e g e S	187218	1405210	7
b e t e g e S	154872	1184874	7
f O r g e t e g e S	264726	4502292	10
r ee t e g e S	156762	1216906	7
s O v e g e S	193200	1593546	7
y v e g e S	136377	777626	6
s e m y v e g e S	199362	2964592	9
t OO z e g e S	198572	1502098	7
f e n S OO p S ee g e S	321244	6665202	11
z O l t S ee g e S	292641	3960555	9
v e s OO t S ee g e S	346313	5552884	10
f e l e S ee g e S	247806	3363380	9
N e r e S ee g e S	229986	2735560	9
v e s t e S ee g e S	328077	5360516	10
e l ee g S ee g e S	251721	3143643	9
e T S ee g e S	225288	1620730	7
s y k S ee g e S	265849	2804913	8
f e l S ee g e S	231363	2424347	8
m ee j S ee g e S	205659	1833631	8
r ee m S ee g e S	176229	1877493	8
f e n S ee g e S	187623	2105999	8
e ll e n S ee g e S	207144	2735560	9
v ee n S ee g e S	186489	2061301	8
ii n S ee g e S	165363	1206558	7
k O z O n S ee g e S	295238	4950628	10
b OO S ee g e S	195584	1444042	7
d i C OO S ee g e S	314175	3873633	9
m i n OO S ee g e S	211464	2497824	9
s ee l S OO S ee g e S	350731	5820580	10
k y l S OO S ee g e S	352909	5561160	10
b e n S OO S ee g e S	293719	4562148	10
f e n S OO S ee g e S	299389	4979608	10
s ee p S ee g e S	229095	2517923	8
e m b e r S ee g e S	254259	3804340	10
m e S t e r S ee g e S	338958	6139702	11
t O p S e b e S S ee g e S	449782	12337180	13
f ee N e S S ee g e S	295569	4801544	10
t i s t e S S ee g e S	414604	7925926	11
e g ee s S ee g e S	298296	3586421	9
m a kk e g ee s S ee g e S	374812	7860324	12
k ee s S ee g e S	277317	2684621	8
l e h e CC ee g e S	257526	3296158	9
t e h e CC ee g e S	259524	3361732	9
n e v e CC ee g e S	250776	2960672	9
s O v e CC ee g e S	289698	3978562	9
k ee CC ee g e S	197586	1509730	7
k O l CC ee g e S	244551	2480401	8
s e n CC ee g e S	195129	2284791	8
h yy S ee g e S	204326	1556170	7
s O r N yy S ee g e S	272061	4819368	10
D O N O r yy S ee g e S	301170	6370718	11
v ee g e S	103734	406680	5
f e k e t e i n g e S	255390	5324866	11
s O g e S	121142	495732	5
N e r g e S	122445	600750	6
f ee r g e S	140265	823870	6
k ee r g e S	136701	779246	6
m ee r g e S	120663	578438	6
D e S	57105	57105	3
e D e S	89910	181278	4
b e D e S	127575	423450	5
h e D e S	134865	470322	5
o S t o r h e D e S	332146	5330448	10
j e D e S	127575	423450	5
k e D e S	134865	470322	5
e l e D e S	154062	780084	6
t i z e n e D e S	239524	3146342	9
h u s o n e D e S	244245	3238148	9
v e D e S	137295	485946	5
n ee D e S	115425	345330	5
v o n oo S n ee D e S	240732	4264304	10
m i r i D e S	181341	1176689	7
t O l D e S	179040	936508	6
v O l D e S	183132	989460	6
t OO D e S	143595	489754	5
y D e S	94770	199674	4
p e h e S	104895	372266	5
k e h e S	110889	414290	5
ee h e S	73926	155142	4
f O l d ee h e S	214911	2290585	8
m ee h e S	92907	288218	5
s e n z aa c i oo ee h e S	332853	8582370	12
p ee n z ee h e S	189621	1927831	8
k e j h e S	139860	789700	6
p e j h e S	134838	722008	6
v e m h e S	104922	663632	6
t e r h e S	144072	790804	6
g o n tt e r h e S	222474	2986624	9
v ee s t e r h e S	282393	3678584	9
v i s t e r h e S	289349	3752768	9
g i r h e S	147867	804378	6
r y h e S	115773	416954	5
l ee g i e S	120339	689998	6
r ee g i e S	120339	689998	6
k i e S	65772	163156	4
v i d ee k i e S	193785	2094305	8
ee r z ee k i e S	222669	2175597	8
d ee l i e S	118773	689998	6
t ee l i e S	119664	700484	6
n OO i e S	79953	281434	5
g ee p i e S	113805	668766	6
n ee p i e S	102924	535828	6
e m b e r i e S	147906	1472856	8
t e S t v ee r i e S	313068	4897448	10
h OO S i e S	169764	930764	6
s ii n ee s i e S	180564	2140937	8
m yy v ee s i e S	215508	1987826	8
OO s i e S	115855	453242	5
k e l e t i e S	179820	1934510	8
y z l e t i e S	210840	2229539	8
k ii S ee r t e t i e S	313157	6297932	11
n e m z e t i e S	193050	2391536	9
p e S t i e S	195665	1424459	7
s yy z i e S	181195	1046918	6
f e j e S	96255	397858	5
C u k a f e j e S	235781	3384044	9
m a r g a r ee t a f e j e S	336715	10348210	14
h a l aa l f e j e S	244986	4095944	10
f e l h OO f e j e S	284948	4740312	10
S t a r t f e j e S	281230	4978376	10
r O h e j e S	161727	1267201	7
d e l e j e S	143910	1154138	7
t e j e S	91233	359470	5
k ee j e S	92907	372266	5
t e jj e S	91233	359470	5
m ee l t oo S aa g t e jj e S	356452	9236362	13
j e l e n t OO S ee g t e jj e S	401992	14760882	15
f e l e l OO S S ee g t e jj e S	492454	18126066	15
b i z a l o m t e jj e S	283235	6819197	12
s ee D e n t e jj e S	246348	4361432	10
r e m ee N t e jj e S	172476	2985096	10
e r OO t e jj e S	183954	1849146	8
t i s t e l e tt e jj e S	362656	8537240	12
k e n e tt e jj e S	189945	2658832	9
s e r e t e tt e jj e S	292545	6229337	11
s e d e r j e S	192807	2175777	8
b e l t e r j e S	215757	2805024	9
k y l t e r j e S	230607	3108544	9
f ee r j e S	131112	787588	6
p e c k e S	183033	913802	6
ee r d e k e S	168480	1248290	7
D e r m e k e S	166860	1902830	8
S o g D e r m e k e S	298882	6250506	11
k i Z D e r m e k e S	335731	6403437	11
f e n e k e S	133461	1151575	7
ee n e k e S	110214	569580	6
k a m a r a ee n e k e S	212414	5359370	12
o p e r a ee n e k e S	220833	4430545	11
d a l ee n e k e S	179250	2423812	9
t aa n d z d a l ee n e k e S	340595	11060177	14
m a g aa n ee n e k e S	191546	3609150	11
S a n z o n ee n e k e S	243417	6535077	12
s oo l oo ee n e k e S	225228	3993680	10
e l OO ee n e k e S	183033	2400632	9
k a r ee n e k e S	181725	2501236	9
k o l o r a t uu r ee n e k e S	355335	13617447	15
D e r e k e S	171045	1426215	7
k e r e k e S	163917	1296815	7
l e n t k e r e k e S	264633	5288637	11
ee k e S	73926	155142	4
y l e d ee k e S	190593	1958407	8
m e n e d ee k e S	178038	2108944	9
l e p e d ee k e S	211356	2771080	9
S y pp e d ee k e S	264370	3639612	9
t O r e d ee k e S	226398	3011872	9
e S e d ee k e S	210087	2170761	8
s O v e d ee k e S	257946	3572974	9
k ee k e S	110889	414290	5
t O r m e l ee k e S	220050	3723304	10
k e ll ee k e S	163917	1296815	7
m e ll ee k e S	147879	1005665	7
i ll e t ee k e S	191430	1934510	8
v e z e t ee k e S	259848	3434598	9
v e r e j t ee k e S	253908	4260360	10
ee r t ee k e S	171261	1264465	7
i d OO m ee r t ee k e S	254685	5062662	11
e D e n ee r t ee k e S	263601	5356663	11
f e S t ee k e S	249750	2557640	8
i k e S	75924	163156	4
n e D e d i k e S	238658	2857716	9
h e t e d i k e S	231638	3070182	9
O t O d i k e S	213497	2149911	8
s i k e S	126355	502778	5
Z i Z i k e S	229943	1806915	7
f l e kk e S	143424	860152	6
S i kk e S	126355	502778	5
S t i kk e S	161184	985988	6
l e l k e S	142290	767688	6
t e l k e S	144072	790804	6
k O j k e S	149036	840508	6
S m i n k e S	127933	1129631	7
f ee s k e S	192888	1037420	6
r e t k e S	148068	790804	6
ee t k e S	116883	400282	5
v ee t k e S	153738	861808	6
n e h ee s k e S	235764	2085414	8
l e S	41877	41877	3
k a C a l e S	180527	1411939	7
s a l o n k a l e S	219432	3988344	10
a nn a l e S	94602	497708	6
v a d l e S	133371	775862	6
b e l e S	93555	346674	5
C e l e S	109593	465474	5
f e d e l e S	158652	1311058	7
n aa t f e d e l e S	251647	3751940	10
f ee l f e d e l e S	268245	4530812	10
C e r ee p f e d e l e S	322623	8217517	12
f e l e S	102465	412674	5
h a t o t f e l e S	276100	4494368	10
O t O t f e l e S	257305	3294352	9
l e n D e l e S	175770	1865844	8
j e l e S	93555	346674	5
ee jj e l e S	116154	637032	6
s aa m j e l e S	146508	1767208	8
s ii NN e l e S	128157	1190704	7
k ee r d OO j e l e S	250219	4153792	10
r e j TT e l e S	208980	2108454	8
l e l e S	95337	359874	5
N e l e S	84645	280674	5
o S t o r N e l e S	252358	4151264	10
k o t N e l e S	163360	1793408	8
s e l e S	107811	452274	5
m e n e t e l e S	168561	2040712	9
ee t e l e S	122634	677904	6
t ee t e l e S	155709	1232759	7
f e l t ee t e l e S	254610	4337384	10
aa tt ee t e l e S	192294	1966608	8
k i v ee t e l e S	231873	3099128	9
h i t e l e S	162079	1299551	7
k O t e l e S	166559	1334637	7
m u n k a k O t e l e S	280636	6140170	12
i S k o l a k O t e l e S	385955	10754890	13
k a t o n a k O t e l e S	308949	8808746	13
h a t k O t e l e S	271454	4421640	10
b ee j e g k O t e l e S	316527	7321105	12
d ii j k O t e l e S	263744	4270684	10
j aa r u l ee kk O t e l e S	331805	9099302	13
i ll e t ee kk O t e l e S	315032	7376260	12
v aa m k O t e l e S	224452	3858536	10
t a n k O t e l e S	228446	3797256	10
a d oo k O t e l e S	260954	4071996	10
p o r t oo k O t e l e S	334034	7733310	12
S o r k O t e l e S	284798	4905304	10
aa ll ii t aa S k O t e l e S	385008	10233974	13
t ee r ii t ee S k O t e l e S	426769	13567458	14
l e v e l e S	163863	1263177	7
o k l e v e l e S	232239	3037588	9
ee l e S	65934	142074	4
b o r o t v a ee l e S	279159	5488657	11
b ee l e S	93555	346674	5
v a r g a b ee l e S	229105	3914956	10
s ee l e S	107811	452274	5
d u p l a s ee l e S	259965	4277824	10
m e g l e S	119907	578438	6
k i l e S	103125	401614	5
s e k s e p i l e S	301854	5138440	10
t e k s t i l e S	291699	3614520	9
e ll e S	65934	142074	4
m e ll e S	82863	267474	5
O l e S	69498	156918	4
f O l e S	111441	445066	5
k O l e S	107349	416954	5
D O n T k O l e S	252519	3591172	9
m a d aa r l e S	163955	1524631	8
m a g a S l e S	199879	1785773	8
f y l e S	111441	445066	5
C a C i f y l e S	302111	4080864	9
u g r i f y l e S	250369	3133340	9
t a p S i f y l e S	309986	4894152	10
s e m f y l e S	180734	2127800	8
p e n d e j e S	146529	1571773	8
Z i n d e j e S	159003	1928831	8
h e j e S	92907	372266	5
S e p h e j e S	194184	2198362	8
h i m l OO h e j e S	219734	3795064	10
p i kk e j e S	155141	1201117	7
v a l a m e j e S	159141	2285296	9
h y v e j e S	171957	1366327	7
t e r e b ee j e S	193347	2631228	9
e n g e d ee j e S	184950	2350855	9
k o r e n g e d ee j e S	264909	6586196	12
k e d ee j e S	149148	1215610	7
s e n v e d ee j e S	221859	4102956	10
f y gg ee j e S	162068	1347850	7
S e k ee j e S	166833	1421595	7
e r k ee j e S	158841	1199765	7
s e m ee j e S	115803	1107765	7
e cc e m ee j e S	152550	1719766	8
h ee cc e m ee j e S	201501	2749624	9
k ee cc e m ee j e S	201501	2749624	9
y nn e p ee j e S	145638	1515130	8
e r ee j e S	113616	637032	6
e S ee j e S	135540	776500	6
ee r e m e S ee j e S	214488	3554160	10
h aa r o m e S ee j e S	247161	5160075	11
k ee t e S ee j e S	240435	3204764	9
e s ee j e S	135540	776500	6
s e s ee j e S	195183	1595945	7
v e s ee j e S	185031	1456465	7
O n v e s ee j e S	232533	2940348	9
ee l e t v e s ee j e S	313983	6036845	11
b a l e S e t v e s ee j e S	427146	13597884	14
k O z v e s ee j e S	341845	5460068	10
t yy z v e s ee j e S	338993	5368548	10
r e j t ee j e S	177444	1849146	8
t e k i n t ee j e S	218862	3727624	10
s ii v ee j e S	175389	1476048	7
i j e S	63612	142666	4
ee r d e m e S	115992	965834	7
b e t l e h e m e S	208548	3511240	10
e l e m e S	78948	514416	6
j e ll e m e S	106569	926003	7
k e ll e m e S	111915	1005665	7
s e ll e m e S	120825	1138435	7
n e m e S	48735	205242	5
k u r t a n e m e S	174312	3102232	10
f OO n e m e S	93003	939285	7
k i S n e m e S	154438	1715126	8
OO S n e m e S	105981	1011747	7
k O z n e m e S	157525	1739263	8
s e m e S	62073	340078	5
p aa p a s e m e S	173623	2421952	9
OO r s e m e S	152031	1203783	7
e D e t e m e S	156762	1729510	8
t e t e m e S	114507	1006253	7
y t e m e S	85212	568812	6
f ee m e S	58995	308962	5
f ee l f ee m e S	168588	1905710	8
n e m f ee m e S	111834	1234956	8
r ee m e S	54891	267474	5
k r ee m e S	87858	605876	6
f r a n c i a k r ee m e S	285590	8925132	13
p r ee m e S	82512	551000	6
l i m e S	57171	278962	5
h ii m e S	58159	294334	5
r ii m e S	56031	273218	5
e n g e d e l m e S	182817	3046252	10
d O r g e d e l m e S	244119	5067420	11
i j e d e l m e S	165780	2322040	9
t e r j e d e l m e S	227934	4804066	11
i ll e d e l m e S	169182	2373246	9
t O r e d e l m e S	206769	3620224	10
k ee S e d e l m e S	237411	4023352	10
v e s e d e l m e S	239949	4096356	10
D OO z e d e l m e S	257949	4443112	10
k y z d e l m e S	231737	3066297	9
k e D e l m e S	175824	1902830	8
f i D e l m e S	186804	2036636	8
ee l e l m e S	111429	952557	7
f ee l e l m e S	147960	1740454	8
k ee N e l m e S	112968	1424342	8
s e r e l m e S	153306	1855756	8
h OO ss e r e l m e S	246554	4141480	10
S ee r e l m e S	153306	1855756	8
D O t r e l m e S	203187	2947992	9
t y r e l m e S	150798	1707972	8
r e j t e l m e S	175365	2451984	9
S e j t e l m e S	187083	2819372	9
ee r t e l m e S	151524	1625152	8
f O r t e l m e S	198087	2837768	9
D OO z e l m e S	201627	2195779	8
ee r z e l m e S	180927	1836539	8
f i l m e S	98460	664280	6
e l S OO f i l m e S	285014	4372600	10
S e j m e S	95256	675684	6
t e r m e S	89154	587584	6
ee r m e S	57969	267474	5
s e m ee r m e S	112860	1551438	8
e z y S t ee r m e S	290088	4558356	10
v ee r m e S	92718	624168	6
m i n d e n e S	112791	1198821	8
f OO z OO m i n d e n e S	259638	6510576	12
r O n t g e n e S	162624	2368062	9
e D e n e S	100278	639036	6
S e g ee d e D e n e S	265518	5803068	11
b a l e D e n e S	188223	2542916	9
s aa l e D e n e S	201423	2982340	9
c ee l e D e n e S	207198	3075174	9
f ee l e D e n e S	200961	2879748	9
N ii l e D e n e S	184725	2347944	9
s aa m e D e n e S	158513	2554920	9
v e z ee r e D e n e S	287388	5948970	11
Z i n oo r e D e n e S	232593	5316899	11
i n D e n e S	120393	990933	7
f ee l i n D e n e S	202860	3758168	10
t e h e n e S	124875	1066405	7
i d e i g l e n e S	203367	3453824	10
e ll e n e S	84726	534852	6
d e m o k r aa c i a e ll e n e S	354416	15681450	16
r e n d e ll e n e S	172287	3083292	10
b ee k e e ll e n e S	193698	3315176	10
k O z O S S ee g e ll e n e S	475064	14640510	14
j o g e ll e n e S	172208	2378622	9
a l k o h o l e ll e n e S	312129	8557566	13
s a b aa j e ll e n e S	213097	4815035	11
aa ll a m e ll e n e S	150780	2686864	10
ee r t e l e m e ll e n e S	250047	7218778	13
t aa r S a d a l o m e ll e n e S	354315	15591335	16
t u d o m aa N e ll e n e S	218848	6599286	13
a l k o t m aa N e ll e n e S	266986	8752428	14
t O r v ee N e ll e n e S	251310	6252856	12
n ee p e ll e n e S	152523	2000760	9
m a D a r e ll e n e S	223029	4307539	11
r e n cc e r e ll e n e S	256122	6421404	12
m u n k aa S e ll e n e S	252980	5697970	12
v a ll aa S e ll e n e S	249903	5248269	11
ee s e ll e n e S	160866	1772136	8
aa t e ll e n e S	139536	1510042	8
n ee m e t e ll e n e S	184005	3652105	11
t e r m ee s e t e ll e n e S	309258	10531472	14
n e m z e t e ll e n e S	242865	5660235	12
p aa r t e ll e n e S	201546	3382824	10
h aa b o r uu e ll e n e S	239496	6065860	12
s e n e S	68607	356106	5
i S t e n e S	153923	1239449	7
k i l e n c v e n e S	261102	5466208	11
n e D v e n e S	184356	1721142	8
h e t v e n e S	172746	1873900	8
O t v e n e S	143241	1157323	7
k ee n e S	62937	302226	5
m ee n e S	52731	205242	5
s yy z m ee n e S	170445	1939153	8
r ee n e S	60669	280674	5
m aa g n e S	79927	450238	6
e l e k t r o m aa g n e S	280104	7854444	13
D uu j t oo m aa g n e S	211412	4763466	11
e m e l OO m aa g n e S	172490	3611886	11
g e b i n e S	114702	998466	7
s ii n e S	70161	363394	5
f e l s ii n e S	191997	2107259	8
N e S	26649	26649	3
v i ss a N e S	152731	1267391	7
v O r h e N e S	173652	1921550	8
l e N e S	60669	280674	5
f O v e N e S	146283	1248145	7
e d ee N e S	86022	543534	6
f ee N e S	65205	323778	5
C i ll a g f ee N e S	236561	4324248	10
v e r OO f ee N e S	203835	2836288	9
n a p f ee N e S	147572	1458096	8
t y k O r f ee N e S	257232	4246296	10
l e g ee N e S	116316	997218	7
r e g ee N e S	116316	997218	7
v a d r e g ee N e S	207810	3650110	10
s e g ee N e S	129168	1189690	7
i g ee N e S	87858	562606	6
m u n k a i g ee N e S	190510	3754022	11
a N a g i g ee N e S	177007	2865446	10
i d OO i g ee N e S	179556	2458527	9
i m p o r t i g ee N e S	253187	5905923	12
e s k O z i g ee N e S	328192	6305964	11
k ee N e S	62937	302226	5
O n k ee N e S	108003	920639	7
k O k ee N e S	136345	1157935	7
f O l ee N e S	130233	1155487	7
e n g e d m ee N e S	157383	2680672	10
k o r e n g e d m ee N e S	237342	7202177	13
e r e d m ee N e S	141966	2018228	9
s e g OO d m ee N e S	197639	3613502	10
s O v OO d m ee N e S	225607	3935588	10
l e l e m ee N e S	136971	1995744	9
v ee l e m ee N e S	142317	2130648	9
t y n e m ee N e S	117717	1852848	9
v e t e m ee N e S	146907	2177956	9
l e t ee t e m ee N e S	199827	4178015	11
D yy j t e m ee N e S	190712	3482008	10
C e l e k m ee N e S	191376	3600760	10
k O r y l m ee N e S	192420	3368728	10
e D e z m ee N e S	188622	2588264	9
k O v e t k e z m ee N e S	330042	9481954	13
k e d v e z m ee N e S	253935	5234068	11
i n t ee z m ee N e S	184557	3104528	10
e r ee N e S	84726	534852	6
e r s ee N e S	152361	1174005	7
k O z b yy n t ee N e S	265788	5391826	11
C O k e v ee N e S	218635	3180880	9
t ee r t i v e v ee N e S	299556	7230902	12
s O v e v ee N e S	223035	3185260	9
s e m e l v ee N e S	188460	3605320	10
i k e r s e l v ee N e S	321138	7665374	12
t e k e r v ee N e S	228474	3865000	10
ee r v ee N e S	133569	1065213	7
v ee g ee r v ee N e S	224451	3899352	10
j o g ee r v ee N e S	221051	3690816	10
t O r v ee N e S	174522	1878604	8
k O s t O r v ee N e S	330421	6436713	11
r ee s v ee N e S	204930	2037972	8
f OO r ee s v ee N e S	274494	4616648	10
k O s v ee N e S	224294	2232924	8
y l t e t v ee N e S	237846	3943880	10
m e g N e S	82647	467246	6
k i C i N e S	166719	1336631	7
ii N e S	42525	105693	4
g e NN e S	61236	286062	5
s e NN e S	68607	356106	5
k O NN e S	68313	327578	5
D e p e S	99603	423450	5
t e l e p e S	144801	1169347	7
r e p e S	89559	346674	5
C e r e p e S	157275	1382273	7
k O z e p e S	191704	1481974	7
m i ee p e S	101088	515376	6
k ee p e S	92907	372266	5
m u n k a k ee p e S	203284	3100392	10
C ii r a k ee p e S	216783	3164484	9
v i t a k ee p e S	215217	2972256	9
p i a c k ee p e S	242534	3105350	9
a r c k ee p e S	239067	2217679	8
h a r c k ee p e S	269592	3431464	9
m ee r l e g k ee p e S	266868	4887310	11
j o g k ee p e S	193921	1960031	8
p a r t i k ee p e S	247378	3959640	10
p aa r b a j k ee p e S	253301	5035391	11
N u g d ii j k ee p e S	268362	4981712	11
j e l k ee p e S	186462	1891468	8
h i t e l k ee p e S	254986	4265640	10
g oo l k ee p e S	193821	2005861	8
y z e m k ee p e S	192969	2791338	9
s a l o n k ee p e S	219216	3991536	10
k o r m aa N k ee p e S	212553	4491079	11
v e r S e N k ee p e S	280017	5821365	11
f ee N k ee p e S	158112	1828026	8
i n f o r m aa c i oo k ee p e S	373996	13971704	15
a k c i oo k ee p e S	289267	4510428	10
t aa r D a l oo k ee p e S	321462	7692894	12
aa ll oo k ee p e S	181212	1801408	8
e ll e n aa ll oo k ee p e S	255480	6065860	12
j aa r oo k ee p e S	206787	2684660	9
s oo k ee p e S	172309	1460045	7
f o g a m z oo k ee p e S	299658	7537072	12
m yy k O d OO k ee p e S	291896	5334826	11
f e j l OO d OO k ee p e S	323981	7900715	12
t e r m e l OO k ee p e S	271320	6579410	12
k e r e S OO k ee p e S	316025	6244973	11
v e z e t OO k ee p e S	318758	6400058	11
f i z e t OO k ee p e S	327498	6609618	11
y t OO k ee p e S	197656	2029394	8
f e l v e v OO k ee p e S	348348	8437714	12
C e l e k v OO k ee p e S	352986	8793228	12
u d v a r k ee p e S	257526	4141168	10
i v a r k ee p e S	216849	2912596	9
f e D v e r k ee p e S	338175	6767115	11
f e j l OO d ee S k ee p e S	386850	10974882	13
f i z e t ee S k ee p e S	390925	9368091	12
h a t aa r o z a t k ee p e S	384919	12693646	14
ee l e t k ee p e S	218079	2799576	9
k e r e S e t k ee p e S	340416	8170182	12
e k s p o r t k ee p e S	376884	8554800	12
l ee p e S	89559	346674	5
n ee p e S	79515	269898	5
p ee p e S	87885	333878	5
Z i l i p e S	166011	1426631	7
p ii p e S	89683	340696	5
S e j p e S	130572	826908	6
s e d r e S	145611	890806	6
e r e S	65934	142074	4
C e r e S	109593	465474	5
d e r e S	96228	366474	5
k aa d e r e S	150628	1213546	7
f ee d e r e S	158652	1311058	7
C e n d e r e S	162567	1966781	8
c i l i n d e r e S	229998	4148066	10
v a Z d e r e S	225149	2319759	8
a l m aa Z d e r e S	232999	3726140	10
b o r z d e r e S	263757	3281635	9
ee g e r e S	121014	667686	6
h e n g e r e S	155763	1729337	8
N o l h e n g e r e S	244236	4626618	11
h a t h e n g e r e S	255478	5239310	11
c i h e r e S	179376	1514272	7
k e r e S	98901	386274	5
