word	local_natclass_trigrams	nonlocal_natclass_trigrams	length
s ee s rj i d ee t O chj i tj sj i	2073647	63658750	14
s ee s t A f	629532	3063258	6
s ee s t ee vj I tj i lj	1252476	21378054	10
s ee s t ee vj I tj i lj nj i ts ee	1775952	57135255	14
s ee s t ee vj I tj i lj s kj i j	1795383	58072922	14
s ee s t A vj i tj	846345	8507744	8
s ee s t A vj i tj sj i	1158699	17926786	10
s ee s t ee v lj E nj i j i	1590835	34940940	12
s ee s t ee v lj A tj sj i	1622247	30529338	11
s ee s t ee v n O j	1056822	13230302	9
s ee s t A rj i tj	1020844	10338511	8
s ee s t A rj i tj sj i	1333198	21036954	10
s ee s tj i g A tj	800437	7842154	8
s ee s tj i g n U tj	883242	11189135	9
s ee s tj i r A tj	1029677	10241994	8
s ee s tj i r A tj sj i	1329368	20865071	10
s ee s tj I r i v ee tj sj i	1638386	37274148	12
s ee s t ee j A nj i j i	1216641	22359106	11
s ee s t ee j A nj j i ts ee	1417026	32692766	12
s ee s t ee j A tj i lj n ee s tj	1942290	64991316	14
s ee s t ee j A tj i lj n i j	1672569	46920878	13
s ee s t ee j A tj	990252	9540016	8
s ee s t ee j A tj sj i	1289943	19646434	10
s ee s t r A gj i v ee tj sj i	1771152	45030824	13
s ee s t r ee d A nj i j i	1803984	37586643	12
s ee s t r ee d A tj i lj n ee s tj	2539833	95140968	15
s ee s t r ee d A tj i lj n i j	2270112	71405412	14
s ee s t r ee d A tj	1587795	18607454	9
s ee s t rj I tj	1128996	7645236	7
s ee s t rj I chj	1094148	7050092	7
s ee s t r ee g A tj	1282155	14839214	9
s ee s t r ee g A tj sj i	1581846	27982401	11
s ee s t r O i tj	1114048	10345898	8
s ee s t r ee chj I tj	1362364	15891032	9
s ee s t r ee chj I tj	1362364	15891032	9
s ee s t r u g A tj	1162023	13728854	9
s ee s t r u g A tj sj i	1461714	26265717	11
s ee s t r U gj i v ee tj sj i	1761012	44824932	13
s ee s t r U nj i tj	1185840	14268070	9
s ee s t rj A p ee tj	1213341	14849160	9
s ee s t i k ee v A tj	951133	15309450	10
s ee s tj i z A nj i j i	1287634	24579645	11
s ee s tj i z A tj i lj	1359907	24019014	10
s ee s tj i z A tj i lj n ee s tj	2027563	69855160	14
s ee s tj i z A tj i lj n i j	1757842	50765096	13
s ee s tj i z A tj sj i	1375216	21677703	10
s ee s U t	437778	1541232	5
s ee s U dj i k	693508	4638682	7
s ee s U dj i s t i j	1236483	20505802	10
s ee s U d ee r ee s sh i rj A j u shshj i j	2603862	142629340	18
s ee s U d ee s U zh i v ee j u shshj i j	2114759	104787470	17
s ee s U lj i chj k ee	910930	11244494	9
s ee s U lj k ee	717002	5179002	7
s ee s U n	405108	1294227	5
s ee s u n O k	530112	3461954	7
s ee s U n chj i k	628552	5678242	8
s ee s u shshj i s t v ee v A nj i j i	1795160	73489404	16
s ee s u shshj i s t v ee v A tj	1565201	42995400	13
s ee s U shshj i j	656628	5133962	7
s ee s ts ee vj I d n i j	1382022	27223679	11
s ee s ts ee o b r A z n i j	1799468	50790858	13
s ee s ts I	533412	1605132	5
s ee s chj i t A tj	812460	8212459	8
s ee s chj i t A tj sj i	1112151	17425146	10
s ee s chj I t i v ee tj sj i	1423912	32029908	12
s ee t v ee rj E nj i j i	1327015	24646326	11
s ee t v ee rj I tj	1082056	10561637	8
s ee t v ee rj I tj sj i	1390189	21373614	10
s ee t v O r chj i s t v ee	1625228	37445530	12
s ee tj E j nj i k	750576	6504794	8
s O tj i n k ee	468657	3446454	7
s O tj i n n i j i	692469	9017683	9
s O tj i n n i j	606222	6525548	8
s O tj i n n i j	606222	6525548	8
s ee tj E r n	660501	3583950	6
s O t k ee	308580	1071772	5
s ee t k A tj	403182	2408195	6
s ee t k A tj	403182	2408195	6
s ee t k n U tj	496830	4040958	7
s ee t lj E tj	856416	4257825	6
s O t nj i k	421536	1943708	6
s O t nj i chj i x ee	687529	8894204	9
s O t nj i	366480	1185324	5
s ee t nj A g ee	558290	4107135	7
s ee t nj A sh k ee	651408	6289547	8
s ee t ee v A rj i shshj	1042940	13649712	9
s ee t ee v A rj i shshj i s t v ee	1801611	57819270	14
s ee t ee v A r k ee	932513	11664602	9
s ee t ee vj I d n i j	1123710	18593849	10
s ee t O v i j	630232	4932749	7
s ee t r ee pj E z nj i k	1403301	24310290	11
s ee t r ee pj E z nj i chj i tj	1632997	45323664	13
s ee t r U d nj i k	1145793	12789830	9
s ee t r U d nj i ts ee	1301637	20924042	10
s ee t r U d nj i chj i tj	1375489	27251421	11
s ee t r U d nj i chj i s kj i j	1604926	53145816	14
s ee t r U d nj i chj i s t v ee	1907461	60699207	14
s ee t rj i s A tj sj i	1368627	21036954	10
s ee t rj i sj E nj i j i	1337296	24675513	11
s ee t rj i s tj I	1148070	10493237	8
s ee t rj i s tj I sj	1300026	16706482	9
s O t s kj i j	571683	4613171	7
s O t i	234840	474156	4
s O t i	234840	474156	4
s O t i j i	460947	2424287	6
s O t i j	374700	1407564	5
s ee u d ee rj E nj i j i	1318367	24627300	11
s ee U z nj i k	604323	4158022	7
s ee u m I sh lj i n nj i k	1021649	22299057	12
s ee u m I sh lj i n nj i ts ee	1177493	33555813	13
s O u s	175560	493548	4
s O u s nj i k	458712	3230211	7
s O u s nj i ts ee	614556	6671759	8
s O u s n i j	494295	4220488	7
s ee U s tj j i	750753	5213958	7
s ee u chj A s t v ee v ee tj	1323910	31342198	12
s ee u chj A s tj i j i	900996	14663834	10
s ee u chj A s t nj i k	859014	12642122	10
s ee u chj A s t nj i ts ee	1014858	20537370	11
s ee u chj A s t n i j	890313	15158074	10
s ee u chj i nj I k	471306	4649242	8
s ee u chj i nj I ts ee	622938	8882426	9
s ee f A	239700	459612	4
s ee f A	239700	459612	4
s ee fj I z m	539334	3107112	6
s ee fj I s t	508230	3130236	6
s ee fj I s tj i k ee	795374	9840504	9
s ee fj i s tj I chj i s kj i j	1212816	35478474	13
s ee fj I t	354654	1363482	5
s ee x A	202100	404060	4
s ee x A t i j	505160	4249210	7
s ee x A t i j	505160	4249210	7
s O x l i j	568992	3141414	6
s O x n u tj	348324	2177614	6
s ee x ee zj A i n	728790	7181864	8
s ee x r ee nj E nj i j i	1101359	21082524	11
s ee x r ee nj I tj	846200	8618330	8
s ee x r ee nj I tj sj i	1154333	18136953	10
s ee x r A n n ee s tj	1048506	18367559	10
s ee x r A n n i j	798135	11080183	9
s ee x r ee nj A tj sj i	1135331	17915595	10
s ee ts vj E tj i j i	944298	11672249	9
s ee ts i A l dj i m ee k r A t	1596291	52811596	14
s ee ts i A l dj i m ee k r ee tj I z m	2146931	106836934	17
s ee ts i A l dj i m ee k r ee tj I chj i s kj i j	2350628	178351841	21
s ee ts i A l dj i m ee k r A tj i j i	1917111	93082542	17
s ee ts i a lj i z A ts i j i	1494081	41760912	13
s ee ts i a lj i zj I r ee v ee tj sj i	2288472	96562311	16
s ee ts i a lj I z m	1009052	13571422	9
s ee ts i a lj I s t	944648	13494357	9
s ee ts i a lj i s tj I chj i s kj i j	1652359	74199696	16
s ee ts i a lj I s t k ee	1154828	22611102	11
s ee ts i A lj n i j	862699	12049162	9
s ee ts i O l ee k	760687	7164670	8
s ee ts i o l ee gj I z m	1167271	24474741	11
s ee ts i o l ee gj I chj i s kj i j	1399048	54754156	15
s ee ts i o l O gj i j i	1010820	20202519	11
s O ts ee bj i z A tj i lj s t v ee	2246260	80384339	15
s O ts s ee rj i v n ee v A nj i j i	1864943	75623397	16
s O ts s t r A x	1157906	9640404	8
s O ts s t r A x ee f s kj i j	1740202	53873241	14
s ee chj E lj nj i k	811164	7081198	8
s O chj i nj	295880	1080332	5
s ee chj i t A j i m ee s tj	1125560	28613183	12
s ee chj i t A nj i j i	799091	13111314	10
s ee chj i t A tj i lj n i j	1253489	30942293	12
s ee chj i t A tj sj i	870863	11183262	9
s O chj i v ee	408656	2341148	6
s ee chj i nj E nj i j i	770603	12590878	10
s ee chj i nj O n n i j	750422	12930904	10
s O chj i nj i ts	468152	3841696	7
s ee chj i nj I tj i lj	805928	11848564	9
s ee chj i nj I tj i lj nj i ts ee	1329404	37714006	13
s ee chj i nj I tj i lj n i j	1203863	29499663	12
s ee chj i nj I tj i lj s kj i j	1348835	38391335	13
s ee chj i nj I tj i lj s t v ee	1748984	44461518	13
s ee chj i nj I tj	516884	4237595	7
s ee chj I tj	367224	1424346	5
s ee chj I tj sj i	675357	4947226	7
s ee chj lj E n	709280	3369215	6
s ee chj lj i nj E nj i j i	1128495	21443766	11
s ee chj lj i nj I tj	874776	8795731	8
s ee chj lj i nj I tj sj i	1182909	18459990	10
s ee chj lj i n O v n i j	1145133	22894584	11
s ee chj lj i nj A tj sj i	1164867	18235478	10
s O chj nj i k	372672	1791844	6
s O chj n ee s tj	664332	5365219	7
s O chj n i j	410811	2448767	6
s ee chj O k	315432	975156	5
s ee chj U f s t vj i n n ee s tj	1594791	52189056	14
s ee chj U f s t vj i n n i j	1344420	36832996	13
s ee chj U f s t vj i j i	1213884	22500721	11
s ee chj U f s t v ee v ee tj	1459102	33731148	12
s ee chj U f s t v u j u shshj i j	1538216	49931460	14
s ee chj U f s t v u j u shshj i j	1538216	49931460	14
s ee sh E s t vj i j i	1146318	17397048	10
s O sh k ee	288008	1023464	5
s O sh k ee	288008	1023464	5
s ee sh k O lj nj i chj i tj	1026488	21501918	11
s ee sh nj I k	450384	2043838	6
s ee sh nj i k O v i j	773386	12938166	10
s O sh n i j	434343	2546443	6
s ee shshj i p A tj	515924	4127638	7
s ee shshj i p A tj	515924	4127638	7
s ee shshj i p n U tj	599729	6370571	8
s ee shshj U rj i v ee tj sj i	1368525	26383296	11
s ee shshj U rj i tj	773553	5986858	7
s ee shshj U rj i tj sj i	1085907	13807599	9
s ee j U s	430353	1590633	5
s ee j U s k ee	594033	4317502	7
s ee j U z nj i k	843144	7435282	8
s ee j U z nj i ts ee	998988	13257606	9
s ee j U z nj i chj i s kj i j	1302277	38301080	13
s ee j U z nj i chj i s t v ee	1604812	44365983	13
s ee j U z n ee rj i s p u b lj i k A n s kj i j	2516638	213640034	22
s ee j U z n i j	873873	9227513	8
s O j i	246582	493224	4
s p A t	167076	456156	4
s p ee d A tj	583537	3199720	6
s p ee d A tj sj i	883228	8709196	8
s p A z m	328848	1379547	5
s p A z m ee	495651	2684408	6
s p ee z m ee tj I chj i s kj i j	1381311	47178028	14
s p ee z m ee lj i tj I chj i s kj i j	1762616	78859437	16
s p ee z m ee fj i lj I j i	1370331	32433992	12
s p A i v ee tj sj i	824790	9968312	9
s p A j	171054	474588	4
s p A j k ee	329247	1931180	6
s p A j n ee lj i pj E s t n i j	1560923	59955898	15
s p A j n ee s tj	735705	8087562	8
s p A j n i j	477234	4119990	7
s p A j shshj i k	513874	3536374	7
s p A lj i n k ee	578608	5978278	8
s p ee lj I tj	630762	3393705	6
s p A lj nj i k	559164	3816157	7
s p A lj n i j i	676506	7098754	8
s p A lj n i j	590259	4948240	7
s p A lj nj i	504108	2593300	6
s p ee nj i j E lj	711447	8173982	8
s p ee nj j O	466002	2455515	6
s p ee r ee sh u tj I r ee v ee tj	1806556	59081070	14
s p ee r dj E k	982612	5648730	7
s p A r zh ee	708522	3565215	6
s p A r zh ee v i j	1136474	14007150	9
s p A rj i v ee nj i j i	1002571	20234092	11
s p A rj i v ee tj sj i	1115008	17683360	10
s p A rj i tj	520036	2994925	6
s p A rj i tj sj i	832390	8319886	8
s p A r nj i k	535494	3682762	7
s p A r rj i n k	914293	7714702	8
s p ee r t ee kj i A d ee	1158612	22655790	11
s p ee r t A k ee vj i ts	1097987	21318597	11
s p ee r t A k ee f s kj i j	1274093	35714472	13
s p ee r t A nj i ts	941361	11901114	9
s p ee r t A n k ee	881292	10258448	9
s p ee r t A n s kj i j	1109310	22437175	11
s p A r xj i v ee tj	803269	11432820	9
s p A r i v ee tj sj i	1091728	17245005	10
s p ee s A nj i j i	713655	9381970	9
s p ee s A tj i lj	773178	8914270	8
s p ee s A tj i lj	773178	8914270	8
s p ee s A tj i lj n i j	1171113	24126505	11
s p ee s A tj sj i	788487	7812106	8
s p ee sj E nj i j i	759423	9795739	9
s p ee sj i b ee	600728	4647330	7
s p ee sj I tj i lj	798153	9113038	8
s p ee sj I tj i lj nj i ts ee	1321629	31860299	12
s p ee sj I tj i lj n ee s tj	1465809	36512080	12
s p ee sj I tj i lj n i j	1196088	24518026	11
s p ee s ee v A tj	770902	7819472	8
s p ee s tj I	587070	2847555	6
s p ee s tj I sj	739026	5620752	7
s p ee s tj I chj i s kj i j	1124919	27378247	12
s p A s tj	316404	1458054	5
s p A s tj sj i	751167	5058658	7
s p A tj	171054	474588	4
s p A tj sj i	470745	2525050	6
s p ee x A tj	360617	2223920	6
s p A j i n n ee s tj	860319	15161945	10
s p A j i n n i j	609948	8881549	9
s p ee j A s nj i chj i tj	988183	20494282	11
s p ee j A tj	472077	2711820	6
s p ee j A tj sj i	771768	7653796	8
s pj i v A tj sj i	666137	6729166	8
s pj E f k ee	313923	1817634	6
s pj i k A lj shshj i k	722816	8279828	9
s pj i k A nj i j i	488080	6747580	9
s pj i k A tj sj i	545062	5486416	8
s pj i k t A k lj	428023	5868094	8
s pj E k t r	374457	2770644	6
s pj i k t r A lj n i j	1166882	23611215	11
s pj E k t r ee gj i lj i O g r ee f	1798019	76906468	16
s pj i k t r ee g r A m m ee	1287322	34413408	13
s pj i k t r O g r ee f	1190349	23166822	11
s pj i k t r ee g r ee fj I chj i s kj i j	1901088	103260622	18
s pj i k t r O mj i t r	1001091	22474785	11
s pj i k t r ee mj i t rj I chj i s kj i j	1873860	102988727	18
s pj i k t r ee mj i t rj I j i	1572711	48779128	14
s pj i k t r ee s k O p	1074549	18555765	11
s pj i k t r ee s k ee pj I s t	1405056	46054086	14
s pj i k t r ee s k ee pj I chj i s kj i j	1662753	89926822	18
s pj i k t r ee s k ee pj I j i	1342200	41108820	14
s pj E k t r ee f ee t ee g r A fj i j i	2020044	106603248	18
s pj E k t r ee f ee t O mj i t r	1585701	62729780	15
s pj i k u lj I r ee v ee tj	1297832	30498402	12
s pj i k u lj n U tj	638431	9117889	9
s pj i k u lj A n t	606756	9007510	9
s pj i k u lj A n t k ee	777876	16086757	11
s pj i k u lj A n t s kj i j	1055679	31840610	13
s pj i k u lj A n t s t v ee	1402236	37183158	13
s pj i k u lj i tj I v n i j	1094463	32102692	13
s pj i k u lj A ts i j i	861423	17433575	11
s pj i lj i n A tj	642214	7098754	8
s pj i lj i O l ee k	852289	11003892	9
s pj i lj i o l O gj i j i	1104494	27615864	12
s pj i lj i o f A u n ee	806039	16782271	11
s pj E l ee s tj	831660	6446802	7
s pj E l i j	539871	3045150	6
s pj E n sj i r	603728	5165090	7
s pj i rj i dj i	735819	5555410	7
s pj i rj E tj	565422	3162150	6
s pj i rj E tj sj i	886218	8651866	8
s pj E r m ee	505011	2671410	6
s pj i r m ee t ee gj i nj E s	1194656	35246076	13
s pj i r m ee t ee z O i t	1360887	33002940	12
s pj i r m ee t ee rj E j i	1446024	33209592	12
s pj i r m ee ts E t	847275	11597362	9
s pj i r m ee ts E t ee v i j	1343095	38997136	13
s pj i r mj I n	514488	3959190	7
s pj i r m ee g O nj i j	900340	19027356	11
s pj O r t ee s tj	1025664	10498004	8
s pj O r t i j	734178	5614570	7
s pj i sj I vj i tj	627438	6892510	8
s pj i sj I vj i ts	621111	6746602	8
s pj i sj I vj i tj sj i	939792	15168340	10
s pj i sj I vj i ts ee	725451	9988474	9
s pj i sj I v ee s tj	880125	12240990	9
s pj i sj I v i j	621363	6842182	8
s pj E sj	202293	547209	4
s pj E t ee s tj	683172	5475420	7
s pj E tj	196209	520533	4
s pj E tj	196209	520533	4
s pj E tj sj i	517005	2670750	6
s pj E x	165789	387153	4
s pj E ts	191646	500526	4
s pj E ts	191646	500526	4
s pj i ts i a lj i z A ts i j i	1467579	48152608	14
s pj i ts i a lj i zj I r ee v ee n n i j	2135025	117117346	18
s pj i ts i a lj i zj I r ee v ee tj sj i	2261970	107489216	17
s pj i ts i a lj I s t	918146	16651612	10
s pj i ts i a lj I s t k ee	1128326	26936540	12
s pj i ts i A lj n ee s tj	1105918	23762890	11
s pj i ts i A lj n i j	836197	14979676	10
s pj i ts I fj i k ee	552236	7420594	9
s pj i ts i fj i k A t ee r	937672	24437938	12
s pj i ts i fj i k A ts i j i	909319	26125352	13
s pj i ts i fj I chj i s kj i j	960495	29317340	13
s pj i ts i fj I chj n ee s tj	1069818	26995663	12
s pj i ts i fj I chj n i j	816297	17455423	11
s pj E ts i j i	504333	3914430	7
s pj i ts k O r	419092	4252170	7
s pj E ts k U r s	591249	7535910	8
s pj i ts O f k ee	516843	5353182	8
s pj E ts ee dj E zh d ee	1491559	22826909	10
s pj E ts ee d dj E l	1417561	17572493	9
s pj E ts sh k O l ee	738826	10752746	9
s pj i chj A t ee tj	615310	6733966	8
s pj E chj	179478	447174	4
s pj E chj sj i	444262	2405386	6
s pj E sh i v ee tj sj i	1000166	15361563	10
s pj i sh I tj	377646	2332695	6
s pj E sh i tj	396906	2413350	6
s pj E sh i tj sj i	709260	7011706	8
s pj E sh k ee	334858	1914424	6
s pj E sh n ee s tj	737298	8013414	8
s pj E sh n i j	481977	4081230	7
s pj i v A tj sj i	666137	6729166	8
s pj i d O l ee	741725	5833958	7
s pj i d O mj i t r	780385	12325112	9
s pj I kj i r	272681	2104850	6
s pj i kj I r ee v ee tj	922303	14975737	10
s pj I l	209196	620046	4
s pj i lj I tj	539022	3061815	6
s pj I l k ee	422755	2354860	6
s pj I l ee k	470563	2354860	6
s pj I n	155844	378594	4
s pj i n A	216783	822759	5
s pj i n A kj i r	398412	5319028	8
s pj i nj E t	346086	2164095	6
s pj i nj I shshj i	415098	3364522	7
s pj I n k ee	271629	1640118	6
s pj I n nj i n k	445059	4468050	8
s pj i n nj i n gj I s t	785916	17358712	11
s pj i n n O j	419778	3667170	7
s pj I n n ee m ee z g ee v O j	1374436	45055892	14
s pj i n t ee rj i s k O p	1202453	25783145	12
s pj I n u sh k ee	443096	4765982	8
s pj i r ee lj i vj I d n i j	1665046	46804074	13
s pj i r A lj i o b r A z n i j	1895597	75854258	15
s pj i r A lj	567757	3530425	6
s pj i r A lj k ee	788725	7833590	8
s pj i r A lj n i j	953812	13065292	9
s pj i r A n t	538211	4669940	7
s pj i r A n t n i j	864506	15350869	10
s pj i r A tj sj i	796898	8071336	8
s pj i rj E j i	656331	4822414	7
s pj i rj I l l ee	1174169	11378654	8
s pj i rj I t	529518	2980110	6
s pj i rj i tj I z m	965890	13290070	9
s pj i rj i tj I chj i s kj i j	1169587	35089064	13
s pj i rj I t k ee	683898	6824302	8
s pj i rj i t u a lj I z m	1323986	33545995	12
s pj i rj i t u a lj I s t	1259582	33280142	12
s pj i rj i t u a lj i s tj I chj i s kj i j	1967293	127532283	19
s pj i r ee gj I r ee	868763	12297217	9
s pj i r O mj i t r	780385	12325112	9
s pj i r ee mj i t rj I chj i s kj i j	1635973	73142496	16
s pj i r ee mj i t rj I j i	1334824	31122962	12
s pj i r ee xj E t ee	816506	10956221	9
s pj I r t	388476	1703466	5
s pj i r t n O j	833697	8446150	8
s pj i r t n I j i	906543	11257226	9
s pj i r t ee v A nj i j i	1230646	27839607	12
s pj i r t O f k ee	839172	10254332	9
s pj i r t ee v O j	1025327	13111694	9
s pj i r t ee mj E r	941037	13266173	9
s pj i r t O mj i t r	1003101	18426092	10
s pj i r t u O z n i j	1186417	25033974	11
s pj i s A nj i j i	639735	8723470	9
s pj i s A tj	414876	2502675	6
s pj i s A tj sj i	714567	7226266	8
s pj I s ee k	393162	2035107	6
s pj I s ee chj i k	608376	5543854	8
s pj I s i v ee nj i j i	915319	18336232	11
s pj I s i v ee tj sj i	1027756	15956308	10
s pj i t O j	409818	2479245	6
s pj I tj	181116	492966	4
s pj I tj sj i	489249	2583330	6
s pj i x n U tj	386292	3422010	7
s pj I ts ee	278424	1170162	5
s pj I chj	165672	423072	4
s pj I chj i chj nj i ts ee	730588	12598156	10
s pj I chj i chj n i j	613039	8797810	9
s pj I chj k ee	299468	1771781	6
s pj I chj kj i	283348	1575091	6
s pj I chj n i j	441387	3830820	7
s p l A f	467622	1499199	5
s p l A v ee tj	737036	5723192	7
s p l A vj i n ee	729420	7136556	8
s p l A vj i tj	689127	5289134	7
s p l A vj i tj sj i	1001481	12527539	9
s p l A f k ee	595683	4159194	7
s p l ee v lj A tj sj i	1471592	22675740	10
s p l ee v n O j	906167	8857814	8
s p l A v ee chj n i j	1009539	16639860	10
s p l A f shshj i k	758470	6756088	8
s p l ee nj I r ee v ee tj	1426081	28189483	11
s p l ee n x n ee l ee gj I chj i s kj i j	1910091	103820272	18
s p l ee n x n ee l O gj i j i	1516634	47682148	14
s p l ee sj i r ee v A tj	1521651	29067402	11
s p l A chj i v ee tj sj i	1261368	23728833	11
s p lj i s n U tj	869847	8715354	8
s p lj i s tj I	871926	5965353	7
s p lj i s tj I sj	1023882	10367722	8
s p lj i t A tj sj i	1052547	13113526	9
s p lj i tj E nj i j i	1034868	16024729	10
s p lj O t k ee	715668	4822935	7
s p lj E t nj i k	840216	7049062	8
s p lj E t nj i ts ee	996060	12661334	9
s p lj E t nj i chj i tj	1069912	17252158	10
s p lj E t nj i	785160	5193495	7
s p lj I n	492624	1496106	5
s p l ee I tj	612813	3269580	6
s p l ee tj I tj	861024	6146034	7
s p l ee tj I tj sj i	1169157	14066997	9
s p l O t k ee	683988	4660760	7
s p l O t ee k	720468	4660760	7
s p l O t ee chj n i j	1081143	17448620	10
s p l ee x ee v A tj	951127	12236200	9
s p l ee chj E nj i j i	1028692	15592327	10
s p l ee chj O n n ee s tj	1257566	25124267	11
s p l ee chj O n n i j	1007195	15990515	10
s p l ee sh A tj	793677	5723192	7
s p l ee sh n O j	906167	8857814	8
s p l ee sh nj A k	852557	6897656	8
s p l u t ee v A tj	967297	12585122	9
s p l i v A tj	695787	5246922	7
s p l i v A tj sj i	995478	12449360	9
s p l I tj	518418	1757637	5
s p l I tj sj i	826551	5814686	7
s p lj U n u tj	621648	4810758	7
s p lj U s n u t i j	1045452	17448704	10
s p lj U s n u tj	832617	8580414	8
s p lj U s n u tj sj i	1136529	18131659	10
s p lj U shshj i v ee nj i j i	1223112	28446166	12
s p lj U shshj i v ee tj sj i	1335549	25285000	11
s p lj U shshj i tj	733584	5591434	7
s p lj U shshj i tj sj i	1045938	13102807	9
s p lj i s A tj	792792	5859787	7
s p ee d vj I zh nj i k	1143102	16280962	10
s p ee d vj I zh nj i ts ee	1298946	25645718	11
s p ee d vj I zh nj i chj i s t v ee	1904770	69836487	15
s p O d lj i chj i tj	1130330	14037926	9
s p ee d O bj i tj	814142	8395940	8
s p ee d O bj i tj sj i	1126496	17776398	10
s p ee d ee b lj A tj sj i	1573304	29860512	11
s p ee d r U chj nj i k	1196441	16093143	10
s p ee d r U chj nj i ts ee	1352285	25404235	11
s p ee d r U chj n i j	1235360	19101146	10
s p ee d r U chj n i j	1235360	19101146	10
s p ee d u mj E n	644627	6362465	8
s p ee zh I n kj i	613833	5621518	8
s p ee z n ee v A tj sj i	1300282	25040508	11
s p ee z n A tj sj i	1015557	12951541	9
s p ee I tj	293562	1209105	5
s p ee I tj	293562	1209105	5
s p O j	191178	511344	4
s p ee k O j n i j	624901	8870289	9
s p ee k O j s t vj i j i	1286239	27556930	12
s p ee l z A nj i j i	1291941	18631085	10
s p O l z ee tj	1132274	7548554	7
s p ee l z A tj	1079832	7300362	7
s p ee l z A tj sj i	1379523	16177475	9
s p ee l s tj I	1025385	6283008	7
s p ee l s tj I sj	1177341	10819042	8
s p ee l ee s n U tj	1045085	13086989	9
s p ee l O tj	620057	3339440	6
s p ee l O x	556977	2758340	6
s p ee l O xj i	617435	4267718	7
s p ee n gj I n	433728	3313110	7
s p ee n gj I t	456948	3785010	7
s p ee n dj i I chj i s kj i j	1127160	33452624	13
s p ee n dj E j	741258	5543010	7
s p ee n dj i lj I t	1108819	14044210	9
s p ee n t A n n ee s tj	1013004	21139573	11
s p ee n t A n n i j	762633	13140785	10
s p ee n tj I r ee v ee tj	1275424	25259054	11
s p O r	220818	642624	4
s p O r ee	369056	1508975	5
s p ee r ee dj I chj i s kj i j	1510902	41450052	13
s p ee r ee dj I chj n i j	1366704	26041554	11
s p ee r A n gj i j	770359	10627477	9
s p ee rj I dj i j i	1098060	13565638	9
s p O rj i tj	557084	3128705	6
s p ee rj I tj sj i	938895	9113038	8
s p O r n ee s tj	873309	9471554	8
s p O r n i j	605838	4964110	7
s p ee r ee vj I k	838877	7010462	8
s p O r ee v i j	815432	8337254	8
s p ee r ee g O nj i j	958813	15611707	10
s p O r ee k	489987	2409680	6
s p ee r ee k A r pj i j	1035151	22009944	11
s p ee r ee lj I s tj i k	1533531	26247807	11
s p ee r ee n O s n i j	1152884	23177882	11
s p O r ee s tj	821948	6392204	7
s p ee r O tj	620057	3339440	6
s p ee r O tj sj i	936632	8982800	8
s p ee r ee fj I l l	1142099	17013323	9
s p ee r ee fj I t	851867	8372042	8
s p O r t	410058	1748604	5
s p O r d z A l	1623103	14327014	8
s p ee r tj I f kj i	938205	10302789	9
s p ee r tj I v n i j	1122987	17927903	10
s p O r tj i n vj i n t A rj	1373823	42017594	13
s p O r t k l U p	910548	11482724	9
s p O r t l A gj i rj	1308166	21387714	10
s p O r t ee b ee r U d ee v ee nj i j i	2388034	126156126	18
s p O r t p l ee shshj A t k ee	1561176	41337402	13
s p ee r t s mj E n	1159128	12699696	9
s p ee r t s mj E n k ee	1279098	21448946	11
s p ee r t s mj E n s kj i j	1514991	40260084	13
s p ee r t s mj E n s t v ee	1832838	46527629	13
s p O r t t ee v A r i	1387912	26419970	11
s p ee r x n U tj	758875	7744507	8
s p O r shshj i k	670510	4287118	7
s p O r shshj i ts ee	840303	8456486	8
s p O r shshj i ts kj i j	945864	15845603	10
s p O r i j	530989	3012730	6
s p ee r i nj j A	779566	7619622	8
s p ee r I sh	580881	3069485	6
s p O s ee p	434478	2290305	6
s p ee s O b n ee s tj	1055829	18020816	10
s p ee s O b n i j	800058	10858618	9
s p ee s O p s t v ee v ee tj	1526488	42355492	13
s p ee s pj E sh ee s t v ee v ee tj	1827568	66996640	15
s p ee t k n U tj sj i	837138	13600558	10
s p ee t i k A tj sj i	809209	12997797	10
s p ee t i k A chj	497924	5209006	8
s p ee t i k lj I v i j	985798	21091442	11
s p ee t i k n U tj sj i	890793	17532844	11
s p ee x A b nj i chj i tj	830853	17481627	11
s p ee x v ee tj I tj sj i	1149578	21905370	11
s p ee x v A t i v ee tj sj i	1326649	35621540	13
s p r ee v ee	707941	3435620	6
s p r A v ee	571220	3002915	6
s p r ee vj i d lj I vj i j sh i j	2176475	80845323	15
s p r ee vj i d lj I vj i ts	1778540	40664544	12
s p r ee vj i d lj I v ee s tj	2036798	57732800	13
s p r ee vj i d lj I v i j	1778036	41017866	12
s p r A vj i tj	689127	5289134	7
s p r A vj i tj sj i	1001481	12527539	9
s p r A f k ee	595683	4159194	7
s p r ee v lj A tj sj i	1471592	22675740	10
s p r A v n i j	765547	7957902	8
s p r A v ee chj k ee	859612	10483674	9
s p r A v ee chj nj i k	972804	13935390	10
s p r A v ee chj n i j	1009539	16639860	10
s p r A f shshj i k	758470	6756088	8
s p r A z d n ee v ee tj	1760694	33680330	11
s p r A sh i v ee tj sj i	1285976	24227589	11
s p rj i s s ee v A tj	1317448	20722630	10
s p rj i s s ee v A tj sj i	1617139	36762772	12
s p rj i s s O v i v ee tj sj i	1848072	57871175	14
s p rj I n gj i r	765932	8621374	8
s p rj I n gj i r	765932	8621374	8
s p rj I n k lj i r	1036788	14637574	9
s p rj I n t	589824	3240126	6
